#61554	['#112738' 'trauma' '#112737' 'traumatizar' '#9157']	5	0.264926862618	0.313591116741
#74905	['sesi\xc3\xb3n' 'extraviar' '#54082' '#76786' '#33676']	0	0.856621789677	0.706407471162
deferment	['aplazamiento' '#99138' '#9182' '#219745' '#7273']	5	0.624859566612	0.629263466216
zing	['#102736' 'sari' 'sargento mayor' '#33063' '#228181']	0	1.20699637343	0.555131764271
appetite	['#3806' '#5885' 'insaciable' '#12884' 'avaricia']	0	1.02175065652	0.511130789463
radio beacon	['#209867' 'radiofaro' 'baliza' '#93701' '#209158']	4	0.507338471964	0.517503305738
#149322	['imprudencia' 'perversi\xc3\xb3n sexual' 'indecencia' 'infidelidad'
 'toqueteo']	0	0.695085150765	0.508675758558
#37298	['#68222' 'lino' 'cocotero' '#29235' '#216428']	0	1.13498987982	0.367876428179
overlying	['#221840' '#2134' '#208869' '#115900' '#207875']	0	0.749063339658	0.436413188024
#37886	['#30463' '#59897' '#226376' '#254624' 'accionista mayoritario']	0	0.910570953235	0.674112222391
#143316	['#200461' '#25736' '#25735' '#275263' '#77192']	0	0.888471509637	0.619551787396
#21495	['tienda de campa\xc3\xb1a' '#22989' 'choza' '#29067' '#23985']	4	0.283878429553	0.32391606288
#85292	['receta m\xc3\xa9dica' 'pr\xc3\xb3tesis dental' 'quiropr\xc3\xa1ctico'
 '#26252' 'psicocirug\xc3\xada']	0	0.917473693983	0.530748826182
#324	['seto' '#87007' 'pocilga' 'lava' '#58643']	0	1.13341174284	0.496553734474
agglomeration	['#201542' 'aglomeraci\xc3\xb3n urbana' '#73261' 'megal\xc3\xb3polis'
 '#3925']	0	1.03869356995	0.47939229084
#69825	['#93036' '#63915' '#28566' '#251184' 'interrogar']	0	0.478471552767	0.436565482519
vast	['superficie' '#61734' 'ingente' 'riqueza' '#7403']	0	0.619753307723	0.559866462316
#132357	['#203024' 'inspector general' '#314368' '#106802' '#245858']	5	0.229699030128	0.336268383364
marry	['#6942' 'casado' '#23402' '#32017' '#72460']	0	0.461795659856	0.280384928079
#93561	['autenticado' '#248506' '#126991' 'firmado' '#217566']	1	0.461193673086	0.432770719144
#193481	['#205890' '#315191' 'adi\xc3\xb3s' 'anhelar' 'pacientemente']	5	0.50970456588	0.532237103103
#173521	['#309436' 'misil de largo alcance' '#120134' 'bombardero' '#108190']	0	0.863434172597	0.499121688159
#77515	['#71152' '#47512' '#61938' '#64065' '#135676']	3	0.67267004562	0.671282532798
#28481	['zoolog\xc3\xada' '#117463' '#17726' '#203326' 'farmacolog\xc3\xada']	0	0.610045054244	0.47948518216
#97666	['#8506' 'antropol\xc3\xb3gico' '#105101' 'sociol\xc3\xb3gico'
 'antropolog\xc3\xada']	5	0.431784969543	0.47820821793
#59828	['simbiosis' '#104388' 'diversidad gen\xc3\xa9tica' '#104389' '#234299']	4	0.565263867585	0.573913576245
traveling	['#232392' '#309943' '#76581' 'sauna' 'motel']	0	0.823127387224	0.550198523529
#20640	['#74165' '#311117' 'hidrante' '#310986' 'ametralladora ligera']	0	0.483075648389	0.398119069487
#17429	['#210591' 'jeep' 'veh\xc3\xadculo militar' '#207661'
 'fusil autom\xc3\xa1tico']	5	0.381708038012	0.396775386947
#59730	['tri\xc3\xb3xido' '#252666' 'perclorato' '#204593' '#235121']	2	0.377631027711	0.375644838172
opaque	['opaco' '#80147' '#25814' '#120102' 'tensi\xc3\xb3n superficial']	5	0.41985726978	0.524226811305
#119879	['#207865' '#43472' 'documento oficial' 'formato' 'archivo']	5	0.349421375625	0.454096784549
#85738	['hinchar' '#206887' '#133320' '#50561' '#50967']	0	0.582170136342	0.489125450182
#33603	['sensacionalismo' '#103349' '#4954' 'alarmista' '#42328']	0	0.722219349981	0.52942347076
caffeine	['#56361' 'edulcorante' '#234263' 'code\xc3\xadna' 'margarina']	0	0.502298194908	0.430379585895
#78602	['#524' '#220763' 'proceso de fabricaci\xc3\xb3n' '#55250' '#22482']	5	0.313353202472	0.389548493664
#311424	['informaci\xc3\xb3n gen\xc3\xa9tica' '#203016' 'gen\xc3\xa9tica' '#54791'
 '#55668']	4	0.405736669187	0.434263014936
supplies	['#106721' '#898' '#94960' 'pieza de repuesto' '#121']	0	0.840948999696	0.413693084257
national debt	['#135450' '#315088' 'gourde' '#235474' 'd\xc3\xa9ficit presupuestario']	1	0.499586359956	0.494504336777
#23296	['precisi\xc3\xb3n' '#220512' '#31386' '#91287' 'sensor']	0	0.711406192875	0.486374381415
jet propulsion	['#321889' 'radiotelescopio' '#11732' 'espectrosc\xc3\xb3pico'
 'teledetecci\xc3\xb3n']	0	0.637260192554	0.51725996667
#58510	['#83746' 'nombre de pila' '#123951' 'patron\xc3\xadmico' '#247']	0	0.648452205165	0.567670738339
major power	['#58664' 'hegem\xc3\xb3nico' 'poder\xc3\xado' 'hegemonismo' '#58662']	0	0.777483583419	0.47784586165
#288788	['#93765' 'radi\xc3\xb3logo' 'onc\xc3\xb3logo' 'internista' '#68787']	0	0.723747207901	0.558042750881
exemption	['exenci\xc3\xb3n' '#67798' '#12778' '#63116' 'inmunidad']	1	0.453395014573	0.411664659461
noticeable	['#13943' '#13716' 'apreciable' 'marcado' '#68614']	0	0.981435032374	0.5330366881
repairman	['#23026' '#105267' '#87027' '#25638' '#68136']	0	0.570770195422	0.474246400414
guarantor	['#126558' 'fiador' '#70707' 'firmante' '#90343']	0	0.617783169105	0.448234197438
bot	['#53841' '#239771' 'leasing' 'factoring' '#51952']	0	0.901328704597	0.566502895301
#171698	['#37416' '#10814' 'esfumar' 'voltear' 'tumultuoso']	0	0.779214337126	0.534395844467
adopting	['adoptante' '#119409' '#217661' '#316349' '#83590']	0	0.794617980166	0.509370091491
gravimetric	['#56881' 'gravim\xc3\xa9trico' '#15399' 'alt\xc3\xadmetro' '#219124']	4	0.397277620806	0.41464149564
countervail	['dumping' '#44103' 'antidumping' '#233781' 'producto textil']	0	1.00615721896	0.619204625594
criticise	['#34798' 'lesa majestad' 'disentir' '#232788' 'comentarista']	0	0.608511684961	0.588373244143
#71213	['#54126' '#222151' 'pervertir' 'reaccionario' 'pose']	0	1.06462188457	0.575297808415
recording machine	['archivador' 'm\xc3\xb3dem' '#42138' 't\xc3\xb3ner' '#71491']	0	0.731315295549	0.549194936501
#60627	['#7818' 'anestesia' '#7816' 'anest\xc3\xa9sico' '#44383']	3	0.409870051456	0.410199223646
#79306	['caja de madera' 'arandela' '#217546' '#307779' '#314235']	0	0.593507785676	0.376704971451
causal	['#24078' 'causal' 'causalidad' '#319404' '#24082']	4	0.344353606076	0.383977857609
tax avoidance	['#135744' 'fuga de capitales' '#246273' '#246616' 'para\xc3\xadso fiscal']	0	0.54860986819	0.50793030696
hotel manager	['peluquero' 'camarero' '#76701' 'portero' '#68136']	0	0.713161627323	0.480931162973
remaking	['renacimiento' '#81648' '#204689' 'derrumbamiento' 'tumultuoso']	0	1.04645596106	0.673313733618
#63037	['platino' '#115545' 'titanio' 'cromar' '#81469']	0	0.673342885643	0.410822344274
illegal	['tr\xc3\xa1fico' 'contrabando' '#31438' 'terrorista' '#45101']	0	0.554928597955	0.471109187052
petroleum	['#86221' 'petr\xc3\xb3leo' '#11' '#74696' '#202803']	4	0.309127274367	0.327263526285
merchant marine	['#57418' 'marina mercante' 'guardacostas' '#203314' '#251209']	4	0.494481065196	0.497710780264
irritate	['irritar' 'peritonitis' 'nervioso' 'dolor de est\xc3\xb3mago' '#78252']	0	0.941218210977	0.523795079802
#1716	['colonialismo' '#29940' '#29942' 'colonizaci\xc3\xb3n' 'colonial']	4	0.188363124341	0.313580713956
background knowledge	['#55685' 'geof\xc3\xadsica' 'ingenier\xc3\xada de sistemas' '#220612'
 'astrof\xc3\xadsica']	0	0.864833519255	0.604699550686
#48618	['renacer' '#5103' 'aplauso' '#5127' 'esplendor']	0	0.69133927724	0.457825260979
#140959	['vinilo' '#129154' 'laca' 'perclorato' '#252666']	4	0.461218568782	0.464945834717
pension benefit	['#201491' '#65173' 'plan de pensiones' '#90004' '#254575']	0	0.397457677919	0.337063429309
iodide	['#312772' '#55998' '#252666' 'perclorato' '#252533']	0	0.550958710953	0.45260064444
#312556	['libre mercado' '#4657' 'paternalista' 'aislacionista' '#22065']	0	0.801870173353	0.511326919465
one-sided	['tendencioso' '#53763' '#88659' '#15774' 'c\xc3\xadnico']	0	0.760041431859	0.453081068574
temporary employee	['trabajador a tiempo parcial' '#233921' '#11181' 'contrato indefinido'
 'contrato a tiempo parcial']	0	0.524812367931	0.476508525733
#317649	['#307261' 'incentivo fiscal' 'iniciativa privada' '#251857' '#246351']	0	0.594827199304	0.510733406864
self-analysis	['#60692' 'sentido del humor' '#44867' 'reflexivo' 'humor']	0	0.570806412212	0.500964391815
overrun	['#309311' 'veh\xc3\xadculo militar' '#97607' '#207661' '#251480']	0	0.915585942112	0.584653828951
#41515	['estepa' '#51757' 'tundra' '#89715' '#114113']	4	0.362222116572	0.379891190181
bald eagle	['pisc\xc3\xadvoro' '#87332' '#35' '#33322' 'cormor\xc3\xa1n']	0	0.582965287585	0.484432317438
#186070	['c\xc3\xa1mara de seguridad' '#246087' '#81076' 'cuerpo de guardia'
 '#6377']	0	0.730841263455	0.590690876274
take-off	['despegue' '#41020' 'despegar' 'aeronave' 'aterrizaje']	5	0.485950655239	0.527833087968
accomplishment	['#31856' 'consecuci\xc3\xb3n' '#73161' '#134828' 'mensurable']	0	0.727420414367	0.548030808217
#47560	['#254086' 'fiscal de distrito' '#253879' '#311306' 'abogado general']	0	0.571681306721	0.503296475934
offended	['ofendido' 'agraviar' '#219721' 'responsabilidad criminal' 'querellar']	0	1.01718613622	0.48589081762
video disc	['#23555' '#201441' '#311440' 'acoso cibern\xc3\xa9tico' '#226022']	0	0.49135206845	0.431965747655
mechanic	['#44796' 'electricista' '#105267' '#23019' '#127521']	0	0.641607186337	0.351751792558
#83362	['#80824' '#105542' 'oscuro' 'aterrador' 'triste']	0	0.759838066062	0.469012135186
conformity	['conformidad' 'legislaci\xc3\xb3n nacional' '#12934' 'precepto' '#90655']	5	0.401203252225	0.50237485585
dressmaker	['costurera' '#34210' 'peluquero' '#105267' 'sastre']	5	0.429048193787	0.442489762385
vermiculite	['#252666' 'perclorato' 'elast\xc3\xb3mero' 'pretratamiento' '#312772']	0	0.495776100128	0.411288932598
indulgence	['complacencia' 'humildad' '#60658' 'deferencia' '#97175']	0	0.606562344199	0.537911913379
peaceful coexistence	['#246501' 'coexistencia pac\xc3\xadfica' '#29345' 'coexistencia' '#110970']	4	0.151665621722	0.227232443329
#46699	['#82782' '#307791' '#42580' 'activista' '#2620']	0	0.775710541558	0.502537212801
#46436	['#122140' 'hu\xc3\xa9rfano' '#57233' 'desamparado' '#129504']	5	0.221890049595	0.311845926695
multi-user	['servidor de aplicaciones' '#209867' '#231934' '#201155' 'enrutador']	0	0.591039658481	0.494129502878
#94305	['#59588' '#208100' '#5347' 'code\xc3\xadna' '#119570']	0	0.568089318045	0.486108200911
definite time	['#232357' 'destajo' '#217111' 'permiso parental' 'licencia de caza']	0	0.719479906146	0.696686980248
news agency	['#210025' '#135876' 'cadena de televisi\xc3\xb3n' '#103104'
 'agencia de prensa']	1	0.356082737169	0.322759526823
winter	['invierno' '#18270' 'lluvia' '#18274' '#52496']	5	0.172667418133	0.277450984461
#30507	['#101785' '#20378' '#20532' 'cordial' '#26733']	0	0.614627377129	0.450184068502
scarring	['#308081' '#308158' '#310690' '#310687' 'desgarro']	0	0.554700683688	0.398785878955
international community	['comunidad internacional' '#201048' 'compromiso' '#60619'
 'responsabilidad']	5	0.353360937952	0.505760752857
dismissed	['despedido' '#217733' '#232865' '#253045' 'sentencia absolutoria']	5	0.507168101875	0.550301158467
#81992	['#98520' 'consiguiente' 'resultante' '#85298' '#31966']	5	0.382632009346	0.43835621952
#95546	['gratuito' '#56518' '#67727' 'pluralista' '#17347']	0	0.984359002422	0.519119630063
full board	['#67087' 'ropa blanca' 'centro de d\xc3\xada' '#30186' '#231047']	0	0.642972949142	0.583599103628
#178808	['#202239' 'cosa juzgada' 'extralimitaci\xc3\xb3n' '#90480' '#246854']	0	0.667483877688	0.55817337079
sprinkle	['#105684' '#125754' 'antiparasitario' '#83446' 'sopa']	0	0.866685210385	0.46775053848
ladder	['barrera aduanera' 'pelda\xc3\xb1o' '#204756' '#315769' '#74378']	0	0.642049484739	0.626074059454
philosophy	['#133199' '#133202' '#42011' 'teor\xc3\xada' '#207728']	0	0.554623914773	0.349958831716
freedom of assembly	['libertad de asociaci\xc3\xb3n' '#260894' 'libertad de pensamiento'
 'libertad de opini\xc3\xb3n' '#203183']	5	0.283163081965	0.345197741153
#37102	['#58450' 'margarina' 'fideo' 'porcelana' '#71719']	0	0.526680636296	0.391589099368
#73905	['indecible' '#231567' '#61647' 'debilitante' 'enfermedad end\xc3\xa9mica']	0	0.769403648752	0.491796054594
federal state	['estado unitario' '#135337' 'auton\xc3\xb3mico' '#126315' '#12752']	0	0.660514109149	0.497328233279
ethnic	['#118375' '#52592' '#231269' 'etnia' '#81261']	0	0.375678939601	0.321664418033
#81290	['#3499' 'afectivo' '#45519' '#96687' 'conductual']	2	0.503754434659	0.492113646347
pro se	['testigo experto' '#199041' '#119382' 'acusador' '#311306']	0	0.874095773651	0.558659763703
supersonic	['#51580' '#77682' 'napalm' '#107349' 'artillero']	0	0.640065872239	0.470429308052
#124749	['#200957' '#314546' 'viuda' 'hijo adoptivo' '#202931']	0	0.495252581497	0.473033132537
toughening	['endurecimiento' 'banalizaci\xc3\xb3n' 'criminalizaci\xc3\xb3n' '#236865'
 '#119700']	0	0.982353303179	0.621560979768
manganese	['#70850' 'manganeso' 'tierras raras' 'cromar' 'platino']	4	0.352211900214	0.376905344308
question mark	['#85703' '#105493' '#315030' '#10047' '#201933']	0	0.788185138334	0.61516454168
#31121	['#208283' 'acuerdo escrito' '#201518' '#119409' 'adoptante']	5	0.428557374113	0.487717652375
#157436	['#106241' 'principio de subsidiariedad' '#251399' '#205086' '#39400']	5	0.431785663675	0.568421587434
astronomical	['astron\xc3\xb3mico' 'astrof\xc3\xadsico' 'telescopio espacial'
 'fotometr\xc3\xada' '#93767']	5	0.384782937977	0.417303249565
ensnare	['atormentar' '#36051' '#62525' 'inmoralidad' '#63088']	0	0.977502859094	0.493932548936
#37652	['#314426' '#58962' 'hermanastro' 't\xc3\xada' '#135766']	0	0.593208288589	0.455539193542
#119246	['#21863' 'lava' '#50857' '#227022' '#9988']	0	0.57240558685	0.414523447449
#98747	['metal\xc3\xbargico' '#74085' 'metalurgia' 'petroqu\xc3\xadmico'
 'refinaci\xc3\xb3n']	4	0.343465840229	0.376996660133
#323809	['#63738' '#247922' 'testamentario' '#247759' '#53886']	0	0.578820255676	0.534614984711
lf	['tasa de actividad' 'trabajador a tiempo parcial' 'tasa de paro' '#233921'
 'nupcialidad']	0	1.01455500254	0.65514655944
#23676	['#3806' 'hegemonismo' '#61376' '#63249' 'despotismo']	0	0.535742875421	0.522093374095
destroyer	['#253939' '#89172' 'portaaviones' 'fragata' 'buque de desembarco']	0	1.14235371286	0.451047597774
personal	['intimidad' '#90726' '#37097' '#3776' '#23508']	0	0.743493467966	0.540705366038
#17219	['sentina' 'perclorato' '#77964' '#110844' 'bayeta']	0	0.775562061405	0.43058388199
poetic	['prosa' '#88508' '#91370' 'novela' '#172']	0	0.458336982674	0.404341809544
writing	['escritura' '#30605' 'dibujo' '#66910' '#44483']	5	0.434122668661	0.461243024142
#87648	['inhumanidad' 'demonio' '#62955' 'estupor' 'amargura']	0	0.887322485234	0.56544897723
dedicate	['monumento' '#10986' 'conmemorativo' 'conmemorar' '#31720']	0	0.79030612748	0.509733216853
mod.	['rifle de asalto' '#251651' 'mistral' 'retroexcavadora' 'carabina']	0	1.20740386878	0.558682749256
#43209	['#219096' '#123359' '#122882' '#121207' '#76169']	2	0.54668299218	0.544361399502
#85332	['#104389' 'simbiosis' '#104388' 'simbi\xc3\xb3tico'
 'diversidad gen\xc3\xa9tica']	5	0.416016240986	0.446262361849
generously	['generosamente' '#205950' '#6621' '#91161' '#16455']	5	0.240630824868	0.388118674041
television viewer	['#109074' 'telespectador' '#28880' '#125095' 'clip']	4	0.4646437077	0.499445025864
#43203	['#29911' '#57569' '#85920' '#120812' 'mexicano']	2	0.443495003898	0.409396988127
#28230	['matem\xc3\xa1tica' '#72351' 'matem\xc3\xa1tico' '#229' 'asignatura']	4	0.229787711892	0.261259868254
#77911	['#109446' 'adverbio' '#3359' '#246698' '#204675']	0	0.822831981592	0.577847996772
ambition	['ambici\xc3\xb3n' '#7057' 'anhelo' 'imaginaci\xc3\xb3n' 'hegemon\xc3\xada']	5	0.236323441864	0.359333142945
interrupt	['interrumpir' 'interrupci\xc3\xb3n' '#16636' '#207762' 'obstruir']	5	0.300913093851	0.410191341748
#119149	['clorurar' '#28918' '#28925' '#55998' '#15902']	0	0.564561491403	0.466870779748
#28389	['#239991' 'ortodoncia' 'estomatol\xc3\xb3gico' 'dermatolog\xc3\xada'
 '#121260']	0	0.519288507607	0.498061499499
#38512	['#50984' '#63638' '#314368' '#204197' '#32488']	2	0.459088481798	0.391264080108
#139244	['televisar' '#99824' 'sesi\xc3\xb3n fotogr\xc3\xa1fica' '#132534'
 '#109082']	0	0.540690700479	0.525718444258
#4009	['artiller\xc3\xada de campa\xc3\xb1a' '#225139' 'ametralladora ligera'
 '#236345' '#70124']	0	0.517109355808	0.366987523005
nitric acid	['#204551' '\xc3\xa1cido n\xc3\xadtrico' 'perclorato' '#199794'
 'tri\xc3\xb3xido']	4	0.375393726635	0.390081584153
#67745	['#289338' 'sexo' 'etnicidad' 'dato' '#81']	0	0.939761393749	0.712493358333
#172542	['#19551' '#315191' '#30581' '#6958' 'd\xc3\xa9spota']	0	0.663791441464	0.516410327473
#60344	['#6457' '#105906' 'comandante' 'testimonio' 'interrogatorio']	0	0.78127229301	0.516813523349
psychiatric hospital	['#91846' 'enfermo mental' '#245972' '#91845' 'siqui\xc3\xa1trico']	0	0.419351002814	0.31826916973
pantry	['despensa' 'merienda' '#67087' 'sauna' '#6350']	5	0.455990804748	0.480044113382
federal territory	['territorio federal' '#135411' 'constituci\xc3\xb3n'
 'regi\xc3\xb3n de ultramar' '#135415']	5	0.516647816308	0.59924427072
#164956	['biolog\xc3\xada molecular' 'fibra natural' 'polimerizaci\xc3\xb3n'
 '#128548' '#308503']	0	0.649766735395	0.541902008414
disinterestedness	['funci\xc3\xb3n jurisdiccional' '#227851' 'inamovilidad' '#60658' 'curia']	0	0.814591158004	0.655030580826
